Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz C-Class 2019;base C 200 АТ (184 л.с.) 4Matic;45 233 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669826.html;Бензин
Mercedes-Benz EQV 2020;300 FWD 90kWh;106 150 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqv-1824602.html;Электричество
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;115 898 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835849.html;Дизтопливо
Mercedes-Benz AMG GT 2020;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;184 138 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1820214.html;Бензин
Mercedes-Benz GLB-Class 2020;220d AT (190 л.с.);41 343 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1834644.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base AMG 63 AT 4Matic;146 511 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833590.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;349 865 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832529.html;Бензин
Mercedes-Benz GLE-Class 2020;400d AT (330 л.с.) 4Matic;97 484 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833658.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 35 AMG AT (306 л.с.) 4Matic;51 648 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1808696.html;Бензин
Mercedes-Benz G-Class 2020;Brabus G800 G-Ttonic (800 л.с.) 4Matic;725 724 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832162.html;Бензин
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;83 379 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1549972.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;113 732 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1822778.html;Электричество
Mercedes-Benz G-Class 2020;STT 400d AT (340 л.с.) 4Matic;205 802 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1816944.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;base 220d AT (194 л.с.) 4Matic;64 989 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835583.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;238 296 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1819477.html;Бензин
Mercedes-Benz CLS-Class 2019;220d G-Tronic (194 л.с.);64 603 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1830562.html;Дизтопливо
Mercedes-Benz Maybach 2019;S 560 AT (469 л.с.);159 201 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1808712.html;Бензин
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;249 128 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1816971.html;Бензин
Mercedes-Benz B-Class 2019;base 160 MT (109 л.с.);30 137 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1830547.html;Бензин
Mercedes-Benz GLS-Class 2019;base AMG 63 AT 4Matic;146 511 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833785.html;Бензин
Mercedes-Benz G-Class 2019;500 AT (421 л.с.) 4Matic;133 235 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1738645.html;Бензин
Mercedes-Benz GLC-Class 2019;base 200 AT (197 л.с.);49 988 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1830584.html;Бензин
Mercedes-Benz Sprinter груз. 2020;base Double Cab Std 319 2.2 CDi MT 2WD;40 733 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832871.html;Дизтопливо
Mercedes-Benz Actros 2019;L 1841 LS AT (408 л.с.) 4X2;80 382 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-actros-1818954.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual Mercedes-AMG 53 AT (435 л.с.) 4Matic;96 402 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836045.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;74 212 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832962.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;91 493 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1830241.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;104 114 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833297.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;61 977 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818314.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;98 135 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1820491.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;66 563 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1835406.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;75 011 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833356.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;100 990 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1836613.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;61 977 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817120.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);75 714 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1833193.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;73 916 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835415.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;59 162 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1826413.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;84 487 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836357.html;Бензин
Mercedes-Benz Maybach 2020;GLS 600 AT (558 л.с.) 4Matic;337 949 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1820486.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;112 325 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1829385.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;80 951 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838038.html;Дизтопливо
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;105 736 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1828699.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 197 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819603.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;70 406 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836346.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 035 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1822146.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;Individual 220d AT (194 л.с.) 4Matic;55 382 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1838399.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 048 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836209.html;Дизтопливо
Mercedes-Benz V-Class 2019;AMG Style 300d AT (240 л.с.) 4Matic;97 890 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1821318.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base 311 2.2 CDi MT (114 л.с.) 2WD;34 770 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832645.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;84 671 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819402.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;99 868 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1821074.html;Электричество
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;57 346 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1818369.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;64 015 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816547.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 316 CDI AT (163 л.с.) Compact;38 079 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836221.html;Дизтопливо
Mercedes-Benz C-Class 2020;base 200 G-Tronic (198 л.с.);52 469 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836806.html;Бензин
Mercedes-Benz V-Class 2020;Avantgarde V 220d AT (163 л.с.) Long 4Matic;74 706 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1822787.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;87 953 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1817101.html;Электричество
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;64 449 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1823548.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;98 801 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837553.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 316 CDI AT (163 л.с.) Long;40 425 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836185.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;73 656 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835839.html;Дизтопливо
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 108 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1817703.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;67 581 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835745.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;99 652 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832934.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;84 011 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1823803.html;Бензин
Mercedes-Benz GLA-Class 2019;Individual GLA 180 AT (122 л.с.);35 311 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1816295.html;Бензин
Mercedes-Benz Vito пасс. 2019;base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 025 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1785998.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;88 257 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1824034.html;Бензин
Mercedes-Benz V-Class 2020;Individual V 220d AT (163 л.с.) Long 4Matic;74 706 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1828674.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual New E 220d (194 л.с.) 4Matic;52 337 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1816239.html;Дизтопливо
Mercedes-Benz V-Class 2020;Avantgarde V 220d AT (163 л.с.) Long 4Matic;72 061 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1834014.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Individual 400d AT (330 л.с.) 4Matic;98 623 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819403.html;Дизтопливо
Mercedes-Benz V-Class 2020;VKL V 220d AT (163 л.с.) Long;73 284 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1833281.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 424 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836627.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 097 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1813519.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;77 447 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810484.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;84 671 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819443.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual C 200 AT (184 л.с.) 4Matic;50 898 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1812706.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 180 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836202.html;Дизтопливо
Mercedes-Benz Vito пасс. 2019;base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 108 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1826301.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual V 220d AT (163 л.с.) Long 4Matic;72 601 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1812693.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual 200 AT (197 л.с.) 4Matic;57 083 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836717.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;81 238 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832897.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;98 801 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837698.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Individual 350d AT (272 л.с.) 4Matic;86 957 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818050.html;Дизтопливо
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;45 493 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1802824.html;Бензин
Mercedes-Benz C-Class 2018;base Mercedes-AMG C63 AT (476 л.с.);75 714 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1831053.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;76 718 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817116.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;91 799 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837761.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;GLA 200 AT (156 л.с.);37 348 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1817697.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 424 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837446.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;77 291 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1827958.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 746 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833926.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;78 866 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836915.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;78 867 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1821828.html;Бензин
Mercedes-Benz E-Class 2019;Individual New E 200 AT (184 л.с.);58 491 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1833110.html;Бензин
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 014 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1816516.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 714 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836314.html;Бензин
Mercedes-Benz Vito груз. 2020;Individual 109 CDI MT (88 л.с.) Long;29 029 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-gruz-1834606.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual 220d G-Tronic (194 л.с.) 4Matic;50 904 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1813542.html;Дизтопливо
Mercedes-Benz S-Class 2020;Individual S 450 G-Tronic (367 л.с.) 4Matic;145 795 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1836316.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;77 292 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836807.html;Бензин
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;63 608 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1818876.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;73 818 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1821834.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;90 445 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1763411.html;Электричество
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;98 336 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836212.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;72 572 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1824546.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 822 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1822814.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;90 907 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819518.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 714 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836805.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 111 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816548.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;57 090 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836615.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 844 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836611.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;91 800 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837562.html;Дизтопливо
Mercedes-Benz EQA 2021;Full Edition 60kWh (272 к.с.) 4Matic;51 126 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqa-1829334.html;Электричество
Mercedes-Benz GLE-Class 2019;Mercedes-AMG GLE Coupe 400 AT (333 л.с.) 4Matic;77 666 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810430.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;74 677 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1812736.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;75 822 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810429.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;90 907 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818889.html;Дизтопливо
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;226 383 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1767306.html;Бензин
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;81 199 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836610.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;67 579 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835821.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;87 563 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819400.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;68 119 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836609.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 844 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1834530.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 111 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816842.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;103 746 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833194.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;83 783 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1814948.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 714 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1824273.html;Бензин
Mercedes-Benz GLE-Class 2020;Individual 400d AT (330 л.с.) 4Matic;86 610 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822124.html;Дизтопливо
Mercedes-Benz G-Class 2020;350d AT (286 л.с.) 4Matic;162 151 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1776954.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;58 552 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1812557.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;96 402 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832875.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;74 677 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816524.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;89 145 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1816168.html;Электричество
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;74 674 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1812854.html;Дизтопливо
Mercedes-Benz C-Class 2020;Individual 200 G-Tronic (198 л.с.);52 475 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1835731.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;68 130 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835792.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 851 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835727.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;68 004 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1826861.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base Long 311 2.2 CDi MT 2WD 4325mm;34 878 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1825656.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;89 838 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818397.html;Дизтопливо
